"cowcode"	"year"	"region"	"income"
290	1954	"Eastern Europe"	"1"
310	1954	"Eastern Europe"	"1"
355	1954	"Eastern Europe"	"1"
260	1954	"No Region"	"1"
2	1954	"Northern America"	"2"
20	1954	"Northern America"	"1"
200	1954	"Northern Europe"	"1"
205	1954	"Northern Europe"	"1"
375	1954	"Northern Europe"	"1"
380	1954	"Northern Europe"	"1"
385	1954	"Northern Europe"	"1"
390	1954	"Northern Europe"	"1"
395	1954	"Northern Europe"	"1"
101	1954	"South America"	"1"
160	1954	"South America"	"1"
165	1954	"South America"	"1"
560	1954	"Southern Africa"	"1"
325	1954	"Southern Europe"	"1"
666	1954	"Western Asia"	"1"
670	1954	"Western Asia"	"1"
210	1954	"Western Europe"	"1"
211	1954	"Western Europe"	"1"
212	1954	"Western Europe"	"1"
220	1954	"Western Europe"	"1"
225	1954	"Western Europe"	"2"
305	1954	"Western Europe"	"1"
620	1954	"Northern Africa"	"0"
811	1954	"South-Eastern Asia"	"0"
818	1954	"No Region"	"0"
812	1954	"South-Eastern Asia"	"0"
600	1954	"Northern Africa"	NA
616	1954	"Northern Africa"	NA
625	1954	"Northern Africa"	NA
820	1954	"South-Eastern Asia"	NA
452	1954	"Western Africa"	NA
438	1954	"Western Africa"	NA
520	1954	"Eastern Africa"	NA
580	1954	"Eastern Africa"	NA
471	1954	"Middle Africa"	NA
481	1954	"Middle Africa"	NA
482	1954	"Middle Africa"	NA
483	1954	"Middle Africa"	NA
484	1954	"Middle Africa"	NA
490	1954	"Middle Africa"	NA
432	1954	"Western Africa"	NA
433	1954	"Western Africa"	NA
434	1954	"Western Africa"	NA
435	1954	"Western Africa"	NA
436	1954	"Western Africa"	NA
437	1954	"Western Africa"	NA
439	1954	"Western Africa"	NA
461	1954	"Western Africa"	NA
475	1954	"Western Africa"	NA
352	1954	"Western Asia"	NA
510	1954	"Eastern Africa"	NA
451	1954	"Western Africa"	NA
690	1954	"Western Asia"	NA
51	1954	"Caribbean"	NA
500	1954	"Eastern Africa"	NA
516	1954	"Eastern Africa"	NA
517	1954	"Eastern Africa"	NA
615	1954	"Northern Africa"	NA
990	1954	"Polynesia"	NA
52	1954	"Caribbean"	NA
501	1954	"Eastern Africa"	NA
551	1954	"Eastern Africa"	NA
553	1954	"Eastern Africa"	NA
338	1954	"Southern Europe"	NA
552	1954	"Eastern Africa"	NA
830	1954	"South-Eastern Asia"	NA
781	1954	"Southern Asia"	NA
420	1954	"Western Africa"	NA
110	1954	"South America"	NA
570	1954	"Southern Africa"	NA
571	1954	"Southern Africa"	NA
53	1954	"Caribbean"	NA
572	1954	"Southern Africa"	NA
590	1954	"Eastern Africa"	NA
411	1954	"Middle Africa"	NA
950	1954	"Melanesia"	NA
955	1954	"Polynesia"	NA
771	1954	"Southern Asia"	NA
692	1954	"Western Asia"	NA
694	1954	"Western Asia"	NA
696	1954	"Western Asia"	NA
31	1954	"Caribbean"	NA
55	1954	"Caribbean"	NA
404	1954	"Western Africa"	NA
541	1954	"Eastern Africa"	NA
581	1954	"Eastern Africa"	NA
910	1954	"Melanesia"	NA
403	1954	"Middle Africa"	NA
540	1954	"Middle Africa"	NA
115	1954	"South America"	NA
402	1954	"Western Africa"	NA
591	1954	"Eastern Africa"	NA
522	1954	"Eastern Africa"	NA
54	1954	"Caribbean"	NA
940	1954	"Melanesia"	NA
56	1954	"Caribbean"	NA
57	1954	"Caribbean"	NA
946	1954	"Micronesia"	NA
935	1954	"Melanesia"	NA
58	1954	"Caribbean"	NA
80	1954	"Central America"	NA
60	1954	"Caribbean"	NA
835	1954	"South-Eastern Asia"	NA
983	1954	"Micronesia"	NA
987	1954	"Micronesia"	NA
565	1954	"Southern Africa"	NA
702	1954	"Central Asia"	NA
703	1954	"Central Asia"	NA
704	1954	"Central Asia"	NA
359	1954	"Eastern Europe"	NA
343	1954	"Southern Europe"	NA
371	1954	"Western Asia"	NA
373	1954	"Western Asia"	NA
701	1954	"Central Asia"	NA
705	1954	"Central Asia"	NA
369	1954	"Eastern Europe"	NA
370	1954	"Eastern Europe"	NA
366	1954	"Northern Europe"	NA
367	1954	"Northern Europe"	NA
368	1954	"Northern Europe"	NA
372	1954	"Western Asia"	NA
346	1954	"Southern Europe"	NA
344	1954	"Southern Europe"	NA
349	1954	"Southern Europe"	NA
531	1954	"Eastern Africa"	NA
316	1954	"Eastern Europe"	NA
317	1954	"Eastern Europe"	NA
986	1954	"Micronesia"	NA
41	1955	"Caribbean"	"0"
42	1955	"Caribbean"	"0"
70	1955	"Central America"	"0"
90	1955	"Central America"	"0"
91	1955	"Central America"	"0"
92	1955	"Central America"	"0"
93	1955	"Central America"	"0"
94	1955	"Central America"	"0"
95	1955	"Central America"	"0"
530	1955	"Eastern Africa"	"0"
710	1955	"Eastern Asia"	"0"
712	1955	"Eastern Asia"	"0"
731	1955	"Eastern Asia"	"0"
732	1955	"Eastern Asia"	"0"
740	1955	"Eastern Asia"	"0"
360	1955	"Eastern Europe"	"0"
365	1955	"Eastern Europe"	"0"
265	1955	"No Region"	"0"
315	1955	"No Region"	"0"
345	1955	"No Region"	"0"
713	1955	"No Region"	"0"
651	1955	"Northern Africa"	"0"
100	1955	"South America"	"0"
130	1955	"South America"	"0"
135	1955	"South America"	"0"
140	1955	"South America"	"0"
145	1955	"South America"	"0"
150	1955	"South America"	"0"
155	1955	"South America"	"0"
775	1955	"South-Eastern Asia"	"0"
800	1955	"South-Eastern Asia"	"0"
840	1955	"South-Eastern Asia"	"0"
850	1955	"South-Eastern Asia"	"0"
630	1955	"Southern Asia"	"0"
700	1955	"Southern Asia"	"0"
750	1955	"Southern Asia"	"0"
760	1955	"Southern Asia"	"0"
770	1955	"Southern Asia"	"0"
780	1955	"Southern Asia"	"0"
790	1955	"Southern Asia"	"0"
230	1955	"Southern Europe"	"1"
232	1955	"Southern Europe"	"0"
235	1955	"Southern Europe"	"0"
331	1955	"Southern Europe"	"0"
339	1955	"Southern Europe"	"0"
350	1955	"Southern Europe"	"0"
450	1955	"Western Africa"	"0"
640	1955	"Western Asia"	"0"
645	1955	"Western Asia"	"1"
652	1955	"Western Asia"	"0"
660	1955	"Western Asia"	"0"
663	1955	"Western Asia"	"0"
679	1955	"Western Asia"	"0"
698	1955	"Western Asia"	"0"
221	1955	"Western Europe"	"0"
223	1955	"Western Europe"	"0"
900	1955	"Australia and New Zealand"	"1"
920	1955	"Australia and New Zealand"	"1"
40	1955	"Caribbean"	"1"
290	1955	"Eastern Europe"	"1"
310	1955	"Eastern Europe"	"1"
355	1955	"Eastern Europe"	"1"
260	1955	"No Region"	"1"
2	1955	"Northern America"	"2"
20	1955	"Northern America"	"1"
200	1955	"Northern Europe"	"1"
205	1955	"Northern Europe"	"1"
375	1955	"Northern Europe"	"1"
380	1955	"Northern Europe"	"1"
385	1955	"Northern Europe"	"1"
390	1955	"Northern Europe"	"1"
395	1955	"Northern Europe"	"1"
101	1955	"South America"	"1"
160	1955	"South America"	"1"
165	1955	"South America"	"1"
560	1955	"Southern Africa"	"1"
325	1955	"Southern Europe"	"1"
666	1955	"Western Asia"	"1"
670	1955	"Western Asia"	"1"
210	1955	"Western Europe"	"1"
211	1955	"Western Europe"	"1"
212	1955	"Western Europe"	"1"
220	1955	"Western Europe"	"1"
225	1955	"Western Europe"	"2"
305	1955	"Western Europe"	"1"
620	1955	"Northern Africa"	"0"
811	1955	"South-Eastern Asia"	"0"
818	1955	"No Region"	"0"
812	1955	"South-Eastern Asia"	"0"
600	1955	"Northern Africa"	NA
616	1955	"Northern Africa"	NA
625	1955	"Northern Africa"	NA
820	1955	"South-Eastern Asia"	NA
452	1955	"Western Africa"	NA
438	1955	"Western Africa"	NA
520	1955	"Eastern Africa"	NA
580	1955	"Eastern Africa"	NA
471	1955	"Middle Africa"	NA
481	1955	"Middle Africa"	NA
482	1955	"Middle Africa"	NA
483	1955	"Middle Africa"	NA
484	1955	"Middle Africa"	NA
490	1955	"Middle Africa"	NA
432	1955	"Western Africa"	NA
433	1955	"Western Africa"	NA
434	1955	"Western Africa"	NA
435	1955	"Western Africa"	NA
436	1955	"Western Africa"	NA
437	1955	"Western Africa"	NA
439	1955	"Western Africa"	NA
461	1955	"Western Africa"	NA
475	1955	"Western Africa"	NA
352	1955	"Western Asia"	NA
510	1955	"Eastern Africa"	NA
451	1955	"Western Africa"	NA
690	1955	"Western Asia"	NA
51	1955	"Caribbean"	NA
500	1955	"Eastern Africa"	NA
516	1955	"Eastern Africa"	NA
517	1955	"Eastern Africa"	NA
615	1955	"Northern Africa"	NA
990	1955	"Polynesia"	NA
52	1955	"Caribbean"	NA
501	1955	"Eastern Africa"	NA
551	1955	"Eastern Africa"	NA
553	1955	"Eastern Africa"	NA
338	1955	"Southern Europe"	NA
552	1955	"Eastern Africa"	NA
830	1955	"South-Eastern Asia"	NA
781	1955	"Southern Asia"	NA
420	1955	"Western Africa"	NA
110	1955	"South America"	NA
570	1955	"Southern Africa"	NA
571	1955	"Southern Africa"	NA
53	1955	"Caribbean"	NA
572	1955	"Southern Africa"	NA
590	1955	"Eastern Africa"	NA
411	1955	"Middle Africa"	NA
950	1955	"Melanesia"	NA
955	1955	"Polynesia"	NA
771	1955	"Southern Asia"	NA
692	1955	"Western Asia"	NA
694	1955	"Western Asia"	NA
696	1955	"Western Asia"	NA
31	1955	"Caribbean"	NA
55	1955	"Caribbean"	NA
404	1955	"Western Africa"	NA
541	1955	"Eastern Africa"	NA
581	1955	"Eastern Africa"	NA
910	1955	"Melanesia"	NA
403	1955	"Middle Africa"	NA
540	1955	"Middle Africa"	NA
115	1955	"South America"	NA
402	1955	"Western Africa"	NA
591	1955	"Eastern Africa"	NA
522	1955	"Eastern Africa"	NA
54	1955	"Caribbean"	NA
940	1955	"Melanesia"	NA
56	1955	"Caribbean"	NA
57	1955	"Caribbean"	NA
946	1955	"Micronesia"	NA
935	1955	"Melanesia"	NA
58	1955	"Caribbean"	NA
80	1955	"Central America"	NA
60	1955	"Caribbean"	NA
835	1955	"South-Eastern Asia"	NA
983	1955	"Micronesia"	NA
987	1955	"Micronesia"	NA
565	1955	"Southern Africa"	NA
702	1955	"Central Asia"	NA
703	1955	"Central Asia"	NA
704	1955	"Central Asia"	NA
359	1955	"Eastern Europe"	NA
343	1955	"Southern Europe"	NA
371	1955	"Western Asia"	NA
373	1955	"Western Asia"	NA
701	1955	"Central Asia"	NA
705	1955	"Central Asia"	NA
369	1955	"Eastern Europe"	NA
370	1955	"Eastern Europe"	NA
366	1955	"Northern Europe"	NA
367	1955	"Northern Europe"	NA
368	1955	"Northern Europe"	NA
372	1955	"Western Asia"	NA
346	1955	"Southern Europe"	NA
344	1955	"Southern Europe"	NA
349	1955	"Southern Europe"	NA
531	1955	"Eastern Africa"	NA
316	1955	"Eastern Europe"	NA
317	1955	"Eastern Europe"	NA
986	1955	"Micronesia"	NA
41	1956	"Caribbean"	"0"
42	1956	"Caribbean"	"0"
70	1956	"Central America"	"0"
90	1956	"Central America"	"0"
91	1956	"Central America"	"0"
92	1956	"Central America"	"0"
93	1956	"Central America"	"0"
94	1956	"Central America"	"0"
95	1956	"Central America"	"0"
530	1956	"Eastern Africa"	"0"
710	1956	"Eastern Asia"	"0"
712	1956	"Eastern Asia"	"0"
731	1956	"Eastern Asia"	"0"
732	1956	"Eastern Asia"	"0"
740	1956	"Eastern Asia"	"0"
360	1956	"Eastern Europe"	"0"
365	1956	"Eastern Europe"	"0"
265	1956	"No Region"	"0"
315	1956	"No Region"	"0"
345	1956	"No Region"	"0"
713	1956	"No Region"	"0"
651	1956	"Northern Africa"	"0"
100	1956	"South America"	"0"
130	1956	"South America"	"0"
135	1956	"South America"	"0"
140	1956	"South America"	"0"
145	1956	"South America"	"0"
150	1956	"South America"	"0"
155	1956	"South America"	"0"
775	1956	"South-Eastern Asia"	"0"
800	1956	"South-Eastern Asia"	"0"
840	1956	"South-Eastern Asia"	"0"
850	1956	"South-Eastern Asia"	"0"
630	1956	"Southern Asia"	"0"
700	1956	"Southern Asia"	"0"
750	1956	"Southern Asia"	"0"
760	1956	"Southern Asia"	"0"
770	1956	"Southern Asia"	"0"
780	1956	"Southern Asia"	"0"
790	1956	"Southern Asia"	"0"
230	1956	"Southern Europe"	"1"
232	1956	"Southern Europe"	"0"
235	1956	"Southern Europe"	"0"
331	1956	"Southern Europe"	"0"
339	1956	"Southern Europe"	"0"
350	1956	"Southern Europe"	"0"
450	1956	"Western Africa"	"0"
640	1956	"Western Asia"	"0"
645	1956	"Western Asia"	"1"
652	1956	"Western Asia"	"0"
660	1956	"Western Asia"	"0"
663	1956	"Western Asia"	"0"
679	1956	"Western Asia"	"0"
698	1956	"Western Asia"	"0"
221	1956	"Western Europe"	"0"
223	1956	"Western Europe"	"0"
900	1956	"Australia and New Zealand"	"1"
920	1956	"Australia and New Zealand"	"1"
40	1956	"Caribbean"	"1"
290	1956	"Eastern Europe"	"1"
310	1956	"Eastern Europe"	"1"
355	1956	"Eastern Europe"	"1"
260	1956	"No Region"	"1"
2	1956	"Northern America"	"2"
20	1956	"Northern America"	"1"
200	1956	"Northern Europe"	"1"
205	1956	"Northern Europe"	"1"
375	1956	"Northern Europe"	"1"
380	1956	"Northern Europe"	"1"
385	1956	"Northern Europe"	"1"
390	1956	"Northern Europe"	"1"
395	1956	"Northern Europe"	"1"
101	1956	"South America"	"1"
160	1956	"South America"	"1"
165	1956	"South America"	"1"
560	1956	"Southern Africa"	"1"
325	1956	"Southern Europe"	"1"
666	1956	"Western Asia"	"1"
670	1956	"Western Asia"	"1"
210	1956	"Western Europe"	"1"
211	1956	"Western Europe"	"1"
212	1956	"Western Europe"	"1"
220	1956	"Western Europe"	"1"
225	1956	"Western Europe"	"2"
305	1956	"Western Europe"	"1"
620	1956	"Northern Africa"	"0"
811	1956	"South-Eastern Asia"	"0"
818	1956	"No Region"	"0"
812	1956	"South-Eastern Asia"	"0"
600	1956	"Northern Africa"	"0"
616	1956	"Northern Africa"	"0"
625	1956	"Northern Africa"	"0"
820	1956	"South-Eastern Asia"	NA
452	1956	"Western Africa"	NA
438	1956	"Western Africa"	NA
520	1956	"Eastern Africa"	NA
580	1956	"Eastern Africa"	NA
471	1956	"Middle Africa"	NA
481	1956	"Middle Africa"	NA
482	1956	"Middle Africa"	NA
483	1956	"Middle Africa"	NA
484	1956	"Middle Africa"	NA
490	1956	"Middle Africa"	NA
432	1956	"Western Africa"	NA
433	1956	"Western Africa"	NA
434	1956	"Western Africa"	NA
435	1956	"Western Africa"	NA
436	1956	"Western Africa"	NA
437	1956	"Western Africa"	NA
439	1956	"Western Africa"	NA
461	1956	"Western Africa"	NA
475	1956	"Western Africa"	NA
352	1956	"Western Asia"	NA
510	1956	"Eastern Africa"	NA
451	1956	"Western Africa"	NA
690	1956	"Western Asia"	NA
51	1956	"Caribbean"	NA
500	1956	"Eastern Africa"	NA
516	1956	"Eastern Africa"	NA
517	1956	"Eastern Africa"	NA
615	1956	"Northern Africa"	NA
990	1956	"Polynesia"	NA
52	1956	"Caribbean"	NA
501	1956	"Eastern Africa"	NA
551	1956	"Eastern Africa"	NA
553	1956	"Eastern Africa"	NA
338	1956	"Southern Europe"	NA
552	1956	"Eastern Africa"	NA
830	1956	"South-Eastern Asia"	NA
781	1956	"Southern Asia"	NA
420	1956	"Western Africa"	NA
110	1956	"South America"	NA
570	1956	"Southern Africa"	NA
571	1956	"Southern Africa"	NA
53	1956	"Caribbean"	NA
572	1956	"Southern Africa"	NA
590	1956	"Eastern Africa"	NA
411	1956	"Middle Africa"	NA
950	1956	"Melanesia"	NA
955	1956	"Polynesia"	NA
771	1956	"Southern Asia"	NA
692	1956	"Western Asia"	NA
694	1956	"Western Asia"	NA
696	1956	"Western Asia"	NA
31	1956	"Caribbean"	NA
55	1956	"Caribbean"	NA
404	1956	"Western Africa"	NA
541	1956	"Eastern Africa"	NA
581	1956	"Eastern Africa"	NA
910	1956	"Melanesia"	NA
403	1956	"Middle Africa"	NA
540	1956	"Middle Africa"	NA
115	1956	"South America"	NA
402	1956	"Western Africa"	NA
591	1956	"Eastern Africa"	NA
522	1956	"Eastern Africa"	NA
54	1956	"Caribbean"	NA
940	1956	"Melanesia"	NA
56	1956	"Caribbean"	NA
57	1956	"Caribbean"	NA
946	1956	"Micronesia"	NA
935	1956	"Melanesia"	NA
58	1956	"Caribbean"	NA
80	1956	"Central America"	NA
60	1956	"Caribbean"	NA
835	1956	"South-Eastern Asia"	NA
983	1956	"Micronesia"	NA
987	1956	"Micronesia"	NA
565	1956	"Southern Africa"	NA
702	1956	"Central Asia"	NA
703	1956	"Central Asia"	NA
704	1956	"Central Asia"	NA
359	1956	"Eastern Europe"	NA
343	1956	"Southern Europe"	NA
371	1956	"Western Asia"	NA
373	1956	"Western Asia"	NA
701	1956	"Central Asia"	NA
705	1956	"Central Asia"	NA
369	1956	"Eastern Europe"	NA
370	1956	"Eastern Europe"	NA
366	1956	"Northern Europe"	NA
367	1956	"Northern Europe"	NA
368	1956	"Northern Europe"	NA
372	1956	"Western Asia"	NA
346	1956	"Southern Europe"	NA
344	1956	"Southern Europe"	NA
349	1956	"Southern Europe"	NA
531	1956	"Eastern Africa"	NA
316	1956	"Eastern Europe"	NA
317	1956	"Eastern Europe"	NA
986	1956	"Micronesia"	NA
41	1957	"Caribbean"	"0"
42	1957	"Caribbean"	"0"
70	1957	"Central America"	"1"
90	1957	"Central America"	"0"
91	1957	"Central America"	"0"
92	1957	"Central America"	"0"
93	1957	"Central America"	"0"
94	1957	"Central America"	"0"
95	1957	"Central America"	"0"
530	1957	"Eastern Africa"	"0"
710	1957	"Eastern Asia"	"0"
712	1957	"Eastern Asia"	"0"
731	1957	"Eastern Asia"	"0"
732	1957	"Eastern Asia"	"0"
740	1957	"Eastern Asia"	"1"
360	1957	"Eastern Europe"	"0"
365	1957	"Eastern Europe"	"0"
265	1957	"No Region"	"0"
315	1957	"No Region"	"0"
345	1957	"No Region"	"0"
713	1957	"No Region"	"0"
651	1957	"Northern Africa"	"0"
100	1957	"South America"	"0"
130	1957	"South America"	"0"
135	1957	"South America"	"0"
140	1957	"South America"	"0"
145	1957	"South America"	"0"
150	1957	"South America"	"0"
155	1957	"South America"	"1"
775	1957	"South-Eastern Asia"	"0"
800	1957	"South-Eastern Asia"	"0"
840	1957	"South-Eastern Asia"	"0"
850	1957	"South-Eastern Asia"	"0"
630	1957	"Southern Asia"	"0"
700	1957	"Southern Asia"	"0"
750	1957	"Southern Asia"	"0"
760	1957	"Southern Asia"	"0"
770	1957	"Southern Asia"	"0"
780	1957	"Southern Asia"	"0"
790	1957	"Southern Asia"	"0"
230	1957	"Southern Europe"	"1"
232	1957	"Southern Europe"	"0"
235	1957	"Southern Europe"	"0"
331	1957	"Southern Europe"	"0"
339	1957	"Southern Europe"	"0"
350	1957	"Southern Europe"	"1"
450	1957	"Western Africa"	"0"
640	1957	"Western Asia"	"0"
645	1957	"Western Asia"	"1"
652	1957	"Western Asia"	"0"
660	1957	"Western Asia"	"0"
663	1957	"Western Asia"	"0"
679	1957	"Western Asia"	"0"
698	1957	"Western Asia"	"0"
221	1957	"Western Europe"	"0"
223	1957	"Western Europe"	"0"
900	1957	"Australia and New Zealand"	"1"
920	1957	"Australia and New Zealand"	"1"
40	1957	"Caribbean"	"1"
290	1957	"Eastern Europe"	"1"
310	1957	"Eastern Europe"	"1"
355	1957	"Eastern Europe"	"1"
260	1957	"No Region"	"1"
2	1957	"Northern America"	"2"
20	1957	"Northern America"	"1"
200	1957	"Northern Europe"	"1"
205	1957	"Northern Europe"	"1"
375	1957	"Northern Europe"	"1"
380	1957	"Northern Europe"	"1"
385	1957	"Northern Europe"	"1"
390	1957	"Northern Europe"	"1"
395	1957	"Northern Europe"	"1"
101	1957	"South America"	"1"
160	1957	"South America"	"1"
165	1957	"South America"	"1"
560	1957	"Southern Africa"	"1"
325	1957	"Southern Europe"	"1"
666	1957	"Western Asia"	"1"
670	1957	"Western Asia"	"1"
210	1957	"Western Europe"	"1"
211	1957	"Western Europe"	"1"
212	1957	"Western Europe"	"2"
220	1957	"Western Europe"	"1"
225	1957	"Western Europe"	"2"
305	1957	"Western Europe"	"1"
620	1957	"Northern Africa"	"0"
811	1957	"South-Eastern Asia"	"0"
818	1957	"No Region"	"0"
812	1957	"South-Eastern Asia"	"0"
600	1957	"Northern Africa"	"0"
616	1957	"Northern Africa"	"0"
625	1957	"Northern Africa"	"0"
820	1957	"South-Eastern Asia"	"0"
452	1957	"Western Africa"	"0"
438	1957	"Western Africa"	NA
520	1957	"Eastern Africa"	NA
580	1957	"Eastern Africa"	NA
471	1957	"Middle Africa"	NA
481	1957	"Middle Africa"	NA
482	1957	"Middle Africa"	NA
483	1957	"Middle Africa"	NA
484	1957	"Middle Africa"	NA
490	1957	"Middle Africa"	NA
432	1957	"Western Africa"	NA
433	1957	"Western Africa"	NA
434	1957	"Western Africa"	NA
435	1957	"Western Africa"	NA
436	1957	"Western Africa"	NA
437	1957	"Western Africa"	NA
439	1957	"Western Africa"	NA
461	1957	"Western Africa"	NA
475	1957	"Western Africa"	NA
352	1957	"Western Asia"	NA
510	1957	"Eastern Africa"	NA
451	1957	"Western Africa"	NA
690	1957	"Western Asia"	NA
51	1957	"Caribbean"	NA
500	1957	"Eastern Africa"	NA
516	1957	"Eastern Africa"	NA
517	1957	"Eastern Africa"	NA
615	1957	"Northern Africa"	NA
990	1957	"Polynesia"	NA
52	1957	"Caribbean"	NA
501	1957	"Eastern Africa"	NA
551	1957	"Eastern Africa"	NA
553	1957	"Eastern Africa"	NA
338	1957	"Southern Europe"	NA
552	1957	"Eastern Africa"	NA
830	1957	"South-Eastern Asia"	NA
781	1957	"Southern Asia"	NA
420	1957	"Western Africa"	NA
110	1957	"South America"	NA
570	1957	"Southern Africa"	NA
571	1957	"Southern Africa"	NA
53	1957	"Caribbean"	NA
572	1957	"Southern Africa"	NA
590	1957	"Eastern Africa"	NA
411	1957	"Middle Africa"	NA
950	1957	"Melanesia"	NA
955	1957	"Polynesia"	NA
771	1957	"Southern Asia"	NA
692	1957	"Western Asia"	NA
694	1957	"Western Asia"	NA
696	1957	"Western Asia"	NA
31	1957	"Caribbean"	NA
55	1957	"Caribbean"	NA
404	1957	"Western Africa"	NA
541	1957	"Eastern Africa"	NA
581	1957	"Eastern Africa"	NA
910	1957	"Melanesia"	NA
403	1957	"Middle Africa"	NA
540	1957	"Middle Africa"	NA
115	1957	"South America"	NA
402	1957	"Western Africa"	NA
591	1957	"Eastern Africa"	NA
522	1957	"Eastern Africa"	NA
54	1957	"Caribbean"	NA
940	1957	"Melanesia"	NA
56	1957	"Caribbean"	NA
57	1957	"Caribbean"	NA
946	1957	"Micronesia"	NA
935	1957	"Melanesia"	NA
58	1957	"Caribbean"	NA
80	1957	"Central America"	NA
60	1957	"Caribbean"	NA
835	1957	"South-Eastern Asia"	NA
983	1957	"Micronesia"	NA
987	1957	"Micronesia"	NA
565	1957	"Southern Africa"	NA
702	1957	"Central Asia"	NA
703	1957	"Central Asia"	NA
704	1957	"Central Asia"	NA
359	1957	"Eastern Europe"	NA
343	1957	"Southern Europe"	NA
371	1957	"Western Asia"	NA
373	1957	"Western Asia"	NA
701	1957	"Central Asia"	NA
705	1957	"Central Asia"	NA
369	1957	"Eastern Europe"	NA
370	1957	"Eastern Europe"	NA
366	1957	"Northern Europe"	NA
367	1957	"Northern Europe"	NA
368	1957	"Northern Europe"	NA
372	1957	"Western Asia"	NA
346	1957	"Southern Europe"	NA
344	1957	"Southern Europe"	NA
349	1957	"Southern Europe"	NA
531	1957	"Eastern Africa"	NA
316	1957	"Eastern Europe"	NA
317	1957	"Eastern Europe"	NA
986	1957	"Micronesia"	NA
41	1958	"Caribbean"	"0"
42	1958	"Caribbean"	"0"
70	1958	"Central America"	"1"
90	1958	"Central America"	"0"
91	1958	"Central America"	"0"
92	1958	"Central America"	"0"
93	1958	"Central America"	"0"
94	1958	"Central America"	"0"
95	1958	"Central America"	"0"
530	1958	"Eastern Africa"	"0"
710	1958	"Eastern Asia"	"0"
712	1958	"Eastern Asia"	"0"
731	1958	"Eastern Asia"	"0"
732	1958	"Eastern Asia"	"0"
740	1958	"Eastern Asia"	"1"
360	1958	"Eastern Europe"	"0"
365	1958	"Eastern Europe"	"0"
265	1958	"No Region"	"0"
315	1958	"No Region"	"0"
345	1958	"No Region"	"0"
713	1958	"No Region"	"0"
651	1958	"Northern Africa"	"0"
100	1958	"South America"	"0"
130	1958	"South America"	"0"
135	1958	"South America"	"0"
140	1958	"South America"	"0"
145	1958	"South America"	"0"
150	1958	"South America"	"0"
155	1958	"South America"	"1"
775	1958	"South-Eastern Asia"	"0"
800	1958	"South-Eastern Asia"	"0"
840	1958	"South-Eastern Asia"	"0"
850	1958	"South-Eastern Asia"	"0"
630	1958	"Southern Asia"	"0"
700	1958	"Southern Asia"	"0"
750	1958	"Southern Asia"	"0"
760	1958	"Southern Asia"	"0"
770	1958	"Southern Asia"	"0"
780	1958	"Southern Asia"	"0"
